30210.25  	4334.27   	25875.97  	34544.52  	27530     	310       
30113.11  	4321.42   	25791.68  	34434.53  	27611     	311       
30016.59  	4308.65   	25707.94  	34325.24  	27728     	312       
29920.69  	4295.95   	25624.74  	34216.64  	27809     	313       
29825.40  	4283.33   	25542.07  	34108.73  	27889     	314       
29730.72  	4270.78   	25459.94  	34001.49  	27970     	315       
29636.63  	4258.30   	25378.34  	33894.93  	28069     	316       
29543.14  	4245.89   	25297.25  	33789.03  	28150     	317       
29450.24  	4233.55   	25216.68  	33683.79  	28231     	318       
29357.92  	4221.29   	25136.63  	33579.21  	28312     	319       
29266.17  	4209.10   	25057.08  	33475.27  	28439     	320       
29175.00  	4196.97   	24978.03  	33371.97  	28525     	321       
29084.40  	4184.91   	24899.48  	33269.31  	28608     	322       
28994.35  	4172.93   	24821.43  	33167.28  	28724     	323       
28904.86  	4161.01   	24743.86  	33065.87  	28805     	324       
28815.93  	4149.15   	24666.77  	32965.08  	28886     	325       
28727.53  	4137.37   	24590.17  	32864.90  	28967     	326       
28639.68  	4125.65   	24514.03  	32765.33  	29048     	327       
29232.18  	4155.40   	25076.79  	33387.58  	29106     	328       
29143.33  	4143.72   	24999.62  	33287.05  	29224     	329       
29055.02  	4132.10   	24922.92  	33187.12  	29305     	330       
29640.90  	4160.94   	25479.95  	33801.84  	29375     	331       
29551.62  	4149.37   	25402.25  	33700.99  	29455     	332       
29462.87  	4137.86   	25325.02  	33600.73  	29536     	333       
29374.66  	4126.41   	25248.25  	33501.07  	29617     	334       
29286.98  	4115.02   	25171.95  	33402.00  	29697     	335       
29199.81  	4103.70   	25096.11  	33303.51  	29822     	336       
29113.17  	4092.44   	25020.73  	33205.60  	29903     	337       
29027.03  	4081.24   	24945.80  	33108.27  	29984     	338       
28941.41  	4070.09   	24871.31  	33011.50  	30065     	339       
28856.28  	4059.01   	24797.27  	32915.30  	30146     	340       
28771.66  	4047.99   	24723.67  	32819.65  	30228     	341       
28687.53  	4037.03   	24650.50  	32724.56  	30325     	342       
28603.90  	4026.13   	24577.77  	32630.02  	30406     	343       
28520.75  	4015.28   	24505.47  	32536.03  	30487     	344       
28438.08  	4004.49   	24433.58  	32442.57  	30568     	345       
28355.89  	3993.76   	24362.12  	32349.65  	30649     	346       
28274.17  	3983.09   	24291.08  	32257.26  	30730     	347       
28192.92  	3972.47   	24220.45  	32165.39  	30811     	348       
28112.14  	3961.91   	24150.23  	32074.05  	30891     	349       
28668.91  	3989.52   	24679.39  	32658.43  	30951     	350       
28587.23  	3978.99   	24608.24  	32566.22  	31032     	351       
28506.01  	3968.52   	24537.50  	32474.53  	31113     	352       
28425.26  	3958.09   	24467.17  	32383.36  	31194     	353       
28344.96  	3947.73   	24397.24  	32292.69  	31274     	354       
28265.12  	3937.42   	24327.70  	32202.53  	31395     	355       
28185.72  	3927.16   	24258.57  	32112.88  	31497     	356       
28106.77  	3916.95   	24189.82  	32023.72  	31578     	357       
28651.11  	3943.65   	24707.46  	32594.76  	31624     	358       
28571.30  	3933.47   	24637.83  	32504.77  	31704     	359       
28491.94  	3923.35   	24568.59  	32415.28  	31785     	360       
28413.01  	3913.27   	24499.74  	32326.28  	31866     	361       
28334.52  	3903.25   	24431.27  	32237.77  	31947     	362       
28256.47  	3893.28   	24363.19  	32149.74  	32028     	363       
28178.84  	3883.35   	24295.48  	32062.19  	32109     	364       
28101.64  	3873.48   	24228.15  	31975.12  	32190     	365       
28024.86  	3863.66   	24161.20  	31888.52  	32271     	366       
27948.49  	3853.89   	24094.61  	31802.38  	32352     	367       
27872.55  	3844.16   	24028.38  	31716.71  	32434     	368       
27797.01  	3834.49   	23962.53  	31631.50  	32548     	369       
27721.89  	3824.86   	23897.03  	31546.74  	32629     	370       
27647.16  	3815.28   	23831.88  	31462.44  	32710     	371       
27572.84  	3805.75   	23767.10  	31378.59  	32791     	372       
27498.92  	3796.26   	23702.66  	31295.18  	32872     	373       
27425.39  	3786.82   	23638.57  	31212.22  	32989     	374       
27352.26  	3777.43   	23574.83  	31129.69  	33070     	375       
27279.51  	3768.09   	23511.43  	31047.60  	33151     	376       
27207.16  	3758.79   	23448.37  	30965.94  	33232     	377       
27725.07  	3784.36   	23940.72  	31509.43  	33284     	378       
27651.92  	3775.08   	23876.84  	31427.00  	33364     	379       
27579.15  	3765.84   	23813.31  	31345.00  	33445     	380       
27506.77  	3756.66   	23750.11  	31263.42  	33526     	381       
28018.48  	3781.51   	24236.97  	31799.99  	33606     	382       
27945.32  	3772.35   	24172.98  	31717.67  	33687     	383       
27872.55  	3763.22   	24109.32  	31635.77  	33768     	384       
27800.15  	3754.15   	24046.01  	31554.30  	33849     	385       
27728.13  	3745.11   	23983.02  	31473.24  	33930     	386       
27656.48  	3736.12   	23920.36  	31392.60  	34010     	387       
27585.20  	3727.17   	23858.03  	31312.37  	34091     	388       
27514.29  	3718.26   	23796.03  	31232.55  	34172     	389       
28015.48  	3742.35   	24273.13  	31757.84  	34212     	390       
27943.83  	3733.47   	24210.36  	31677.30  	34292     	391       
27872.55  	3724.63   	24147.92  	31597.17  	34373     	392       
27801.63  	3715.82   	24085.80  	31517.45  	34454     	393       
27731.06  	3707.06   	24024.00  	31438.13  	34535     	394       
27660.86  	3698.34   	23962.52  	31359.20  	34616     	395       
27591.01  	3689.66   	23901.34  	31280.67  	34730     	396       
28083.17  	3713.05   	24370.12  	31796.22  	34782     	397       
28012.61  	3704.39   	24308.22  	31717.00  	34862     	398       
27942.40  	3695.77   	24246.63  	31638.17  	34943     	399       
27872.55  	3687.19   	24185.36  	31559.74  	35024     	400       
27803.04  	3678.65   	24124.39  	31481.69  	35105     	401       
27733.88  	3670.15   	24063.73  	31404.03  	35186     	402       
27665.06  	3661.69   	24003.37  	31326.75  	35302     	403       
27596.58  	3653.27   	23943.32  	31249.85  	35383     	404       
27528.44  	3644.88   	23883.56  	31173.32  	35464     	405       
27460.64  	3636.53   	23824.10  	31097.17  	35545     	406       
27393.17  	3628.22   	23764.94  	31021.39  	35626     	407       
27326.03  	3619.95   	23706.07  	30945.98  	35707     	408       
27259.22  	3611.72   	23647.50  	30870.93  	35789     	409       
27192.73  	3603.52   	23589.21  	30796.25  	35886     	410       
27126.57  	3595.36   	23531.21  	30721.93  	35967     	411       
27060.73  	3587.24   	23473.49  	30647.96  	36048     	412       
26995.20  	3579.15   	23416.05  	30574.35  	36129     	413       
26930.00  	3571.10   	23358.90  	30501.10  	36210     	414       
26865.11  	3563.08   	23302.02  	30428.19  	36340     	415       
26800.53  	3555.10   	23245.42  	30355.63  	36525     	416       
26736.26  	3547.16   	23189.10  	30283.42  	36609     	417       
26672.29  	3539.25   	23133.05  	30211.54  	36690     	418       
26608.64  	3531.37   	23077.26  	30140.01  	36771     	419       
26545.28  	3523.53   	23021.75  	30068.82  	36852     	420       
26482.23  	3515.73   	22966.50  	29997.96  	36980     	421       
26419.48  	3507.96   	22911.52  	29927.43  	37075     	422       
26357.02  	3500.22   	22856.80  	29857.24  	37156     	423       
26294.86  	3492.52   	22802.34  	29787.37  	37237     	424       
26232.99  	3484.85   	22748.14  	29717.83  	37318     	425       
26171.41  	3477.21   	22694.19  	29648.62  	37399     	426       
26110.11  	3469.61   	22640.51  	29579.72  	37480     	427       
26049.11  	3462.04   	22587.07  	29511.15  	37561     	428       
25988.39  	3454.50   	22533.89  	29442.89  	37642     	429       
25927.95  	3447.00   	22480.96  	29374.95  	37723     	430       
25867.79  	3439.52   	22428.27  	29307.32  	37804     	431       
26324.07  	3461.69   	22862.38  	29785.77  	37860     	432       
26778.24  	3483.36   	23294.88  	30261.61  	37907     	433       
26716.54  	3475.89   	23240.66  	30192.43  	37988     	434       
26655.13  	3468.44   	23186.69  	30123.56  	38104     	435       
26593.99  	3461.02   	23132.97  	30055.01  	38222     	436       
26533.13  	3453.64   	23079.50  	29986.77  	38303     	437       
26472.56  	3446.28   	23026.27  	29918.84  	38384     	438       
26412.25  	3438.96   	22973.30  	29851.21  	38465     	439       
26859.00  	3460.04   	23398.96  	30319.04  	38517     	440       
26798.10  	3452.73   	23345.37  	30250.83  	38597     	441       
26737.47  	3445.45   	23292.02  	30182.92  	38678     	442       
26677.11  	3438.20   	23238.91  	30115.31  	38759     	443       
26617.03  	3430.98   	23186.04  	30048.01  	38839     	444       
26557.21  	3423.79   	23133.42  	29981.01  	38920     	445       
26497.67  	3416.63   	23081.03  	29914.30  	39001     	446       
26438.39  	3409.51   	23028.88  	29847.90  	39082     	447       
26877.10  	3430.00   	23447.10  	30307.10  	39174     	448       
26817.24  	3422.89   	23394.35  	30240.13  	39255     	449       
26757.65  	3415.80   	23341.85  	30173.45  	39336     	450       
26698.32  	3408.74   	23289.58  	30107.06  	39418     	451       
26639.25  	3401.71   	23237.54  	30040.96  	39499     	452       
